episodes,speakers,dialogue
96,sheldon,"Finally, something breaks our way."
96,penny,I can’t believe you’re seeing someone and we don’t even know about it.
96,bernadette,"Yeah, why wouldn’t you tell us?"
96,amy,Because it’s new and weird and I’m just trying to figure it all out. And I knew if I told you guys I had been out with a few people that you’d get way too excited about it.
96,other,A few people?
96,bernadette,What?
96,penny,Amy.
96,other,"So, are we allowed to ask how it’s going?"
96,amy,It’s going fine. It’s mostly just been meeting people for coffee.
96,raj,What? I thought we were all… never mind.
96,bernadette,"I, I thought you weren’t ready to start seeing people."
96,amy,"Well, I don’t have much experience dating, so I decided it would be good for me to, you know, get out there a little."
96,penny,"Well, good for you."
96,amy,Thank you.
96,bernadette,And how many guys have you gone out with?
96,other,Please be less than two.
96,amy,Three.
96,other,Damn it.
96,sheldon,"Well, the Swedes might beat us, but at least we won’t get gang-noogied in prison."
96,leonard,Is Ernest Goes to Jail the only prison movie you’ve seen?
96,sheldon,"It scared me straight, Leonard."
96,other,"Hey, I’ve been thinking. I was being petty. You can have my hewium."
96,leonard,"Thank you, Barry."
96,other,But you have to add my name to your paper.
96,sheldon,That’s preposterous.
96,other,"I don’t know, seems fair. You can’t do it without me."
96,leonard,Can you give us a minute?
96,other,Take your time. I’ll walk out backwards for dwamatic effect.
96,sheldon,I don’t like being extorted like this. Especially by him of all people.
96,leonard,"Me neither, but what other choice do we have?"
96,leonard,I promise this is the last time.
96,leonard,It says right here on Wikipedia. A Mexican standoff is a confrontation between at least three parties.
96,sheldon,How can you trust Wikipedia if they use between to refer to three parties?
96,other,"They should’ve used among, right?"
96,sheldon,"Or amongst, if they were feeling whimsically archaic."
96,other,"All right, enough with the chitchat. Are we gonna watch Ernest Goes to Jail or not?"
96,sheldon,Absolutely. But don’t be surprised if this movie sets you on the straight and narrow.
96,other,I am open to change.
97,leonard,Did you hear about this study that found people that were cool and popular at 13 have problems succeeding later in life?
97,raj,"Hmm. I’m doing okay, and I was very popular at 13."
97,penny,In school?
97,raj,"Oh, no. At home. The servants would sing to me, laugh at my jokes. I wish I knew their names."
97,penny,Does the study say what happens to the unpopular kids?
97,leonard,"You tell me, you woke up in bed with one."
97,sheldon,Listen to this. I just received an e-mail from Wil Wheaton. Leonard Nimoy’s son is working on a documentary that he started with his father before he passed away. It’s about Mr. Spock and his impact on our culture.
97,leonard,Why is he writing to you?
97,sheldon,"Well, they’re looking for fans to interview, and Wil thought I’d be good for it."
97,raj,"Oh. Hey, high five."
97,sheldon,"Absolutely not. Yeah, Penny, you spent some time in front of the camera. Any words of advice?"
97,penny,Yes. Don’t take your shirt off just because the director said so.
97,sheldon,"This is a documentary about Mr. Spock. I’m sure if there’s nudity, it will be tasteful."
97,bernadette,Hey. You got a minute?
97,howard,Not really. Visigoths are kind of up my butt right now.
97,bernadette,"Pause the game, Howard."
97,howard,"Howard? Uh-oh. Make room, Visigoths. ‘Sup?"
97,bernadette,We need to talk about redecorating this place.
97,howard,"Oh, no, not this again."
97,bernadette,"Look, I get that you grew up here and you’re attached to things looking a certain way, but I want this to feel like my house, too."
97,howard,"Oh, honey, of course it’s your house. Why else would you be cleaning it all the time?"
97,bernadette,"All right. Let’s start over. I’m redecorating. The furniture, the carpeting, the walls. I’m changing everything that depresses me when I look at it. Try not to be one of those things."
97,howard,May I say something?
97,bernadette,Is it about how I can’t have new wallpaper ’cause your dad left when you were little and your mom died?
97,howard,Never mind.
97,sheldon,"Hello, Amy. It’s Sheldon. Yeah, I, I know that we’re broken up, but I’m leaving this message because I thought perhaps you’d like to watch me be interviewed for a documentary about Mr. Spock. Or as I like to call it, a Spockumentary. Yeah, I’m going to use that joke in the interview, so try to laugh like you’re hearing it for the first time. You know, hysterically, hmm? And with a tinge of sadness that I’m no longer in your life."
97,leonard,I’m the one who thought of Spockumentary.
97,penny,And I’m laughing like I did the first time I heard it.
97,sheldon,Hello.
97,other,"Hey, Sheldon. This is Adam Nimoy."
97,other,Nice to meet you.
97,sheldon,"Oh, it’s nice to meet you. I admire your father’s work very much. It’s not every day I get to meet someone whose life’s journey began in my hero’s scrotum."
97,other,I told you. This guy is gold.
97,bernadette,Whatcha doing?
97,howard,"Oh. Making myself a bologna sandwich like my mom used to make me after my dad left, but before she died."
97,bernadette,"Okay, listen, I’m thinking that maybe we can compromise on the house."
97,howard,I’m listening.
97,bernadette,Let’s just redo one room and see how it goes.
97,howard,That is reasonable. But what room?
97,bernadette,How ’bout this one?
97,howard,"No way. No, this is the room I associate the most with my mom."
97,bernadette,Then how ’bout the bathroom?
97,howard,I want to change my answer.
97,bernadette,Fine. Then the dining room.
97,howard,I guess we didn’t use it very often. Unless we had company. Which didn’t happen much after my dad left and not at all after my mom…
97,bernadette,Great. I’m gonna go pick out paint samples.
97,other,"All right, we’re just gonna have a conversation. Pretend the camera’s not here."
97,sheldon,All right. But this better not be some elaborate scheme to get me out of my shirt.
97,leonard,How long have you known Adam?
97,other,A few years.
97,leonard,And what are you getting him back for?
97,other,Let’s start with your name and occupation.
97,sheldon,"Dr. Sheldon Cooper, theoretical physicist, Caltech."
97,other,And what is your earliest memory of the character Spock?
97,sheldon,"The Original Series I ever saw was The Galileo Seven. Uh, Spock had just landed on the planet Taurus II. Then my brother came in, sat on my head, and said eat farts. After that day, I was hooked. On Star Trek, not my brother’s sphincter-based cuisine."
97,other,What was it about Spock that appealed to you?
97,sheldon,"I think the same thing that appeals to people everywhere, the dream of a cold, rational world entirely without human emotion. Spock came from a planet governed only by logic. You know, on Vulcan, when your brother asks, why are you hitting yourself? the answer is, I’m not. You’re moving my arm. To which he says, Fascinating. And then you both watch educational television."
97,penny,"Aw. When he says things like that, I just want to hug him and make everything better."
97,leonard,"My brother was mean to me, too."
97,penny,"Yeah, you probably had it coming."
97,other,Do you have any Spock collectibles?
97,sheldon,I have many. My most treasured is an autographed napkin given to me by my very thoughtful friend Penny. That’s her over there.
97,penny,"Hi. Look at that. I’m in a movie, my shirt stayed on."
97,other,Can we see the napkin?
97,sheldon,Of course. Excuse me. This will just take a moment.
97,leonard,When did we get a wall safe?
97,sheldon,When there was no more room in the floor safe.
97,leonard,When did we get a floor safe?
97,sheldon,When we got the security camera.
97,leonard,There’s a security camera?
97,sheldon,"Aquaman, protecting your home since 2012."
97,penny,"Oh, my God. We’ve done things on that couch."
97,sheldon,Yeah. You don’t have to tell me.
97,raj,"So, your father-in-law is in there right now?"
97,howard,Yes. So back me up. The house is good the way it is.
97,raj,"Oh, okay. Got it."
97,howard,Hey. What’s going on?
97,raj,Hey.
97,bernadette,"Hey, Raj. Dad and I were just talking about taking down this wall."
97,raj,You sure? It’s a pretty great wall.
97,other,What’s so great about it?
97,raj,I’m sorry. I did what I could.
97,bernadette,Seriously? You brought Raj over to take your side?
97,howard,Your dad’s on your side.
97,bernadette,He’s not on my side. He’s doing all the work for free.
97,raj,That is so generous of you. I’d like to switch sides.
97,howard,"Look, uh, I don’t even think you can take this wall down ’cause it’s load-bearing."
97,raj,"Well, it’s easy to find out. Just go into the crawlspace under the house and check."
97,howard,When is your visa up?
97,sheldon,Not only is it signed to me but this is where he wiped his mouth. So we are currently in the presence of Leonard Nimoy’s DNA.
97,other,"Um, doesn’t Adam count as Leonard Nimoy’s DNA?"
97,sheldon,"No offence, but this is pure 100% Nimoy. Because of your mother, you’re only 50%. Which isn’t bad, but anything that you wipe your mouth on gets thrown away."
97,penny,"Okay, enough about the napkin. What else you hiding in there?"
97,sheldon,Wouldn’t you like to know?
97,penny,I would.
97,sheldon,"All right then. See? Just my valuables. My passport, uh, my will."
97,leonard,You have a will?
97,sheldon,"Yeah. My 1/18 scale Wil Wheaton action figure. I also have the other kind of will, and in it I will my Wil back to Wil."
97,leonard,Will Wil want it?
97,other,Wil won’t.
97,penny,"Oh, what’s that ring box?"
97,sheldon,Oh. That is an engagement ring that I was going to give my girlfriend Amy.
97,penny,What?
97,leonard,You bought her a ring?
97,sheldon,"No, no. This has been in my family for generations. Except for a short time when Comanches cut off my great-great-great-grandmother’s finger and stole it."
97,other,"Sheldon, that’s awful."
97,sheldon,"No. The Texas Rangers tracked them down to their village and slaughtered every last one of them. It was a happy ending. Well, for my nine-fingered Nana."
