episodes,speakers,dialogue
088,other, So it was really cool seeing you lecture today.
088,ross, Oh thanks. Although it kinda seemed like you were falling asleep there a little.
088,other," Oh no-no, I-I had my eyes closed so I could concentrate and y'know take it all in."
088,ross," Yeah, a lot of my students do that."
088,other," So, I gotta get going."
088,ross," Okay, I-I'll see you tonight."
088,other, Yeah. 
088,ross," Okay, bye. "
088,other," Oh hey, thanks again for showing me your semi-precious stone collection. It was amazing! "
088,chandler, My God! You must be good in bed!
088,joey," So uh, you and Mona, been a while now. How's it going?"
088,ross," Ah, it's good. It's going good. I mean, we get along great. She's, she's so"
088,joey, Hot?
088,ross," Well, I was gonna say sweet, but yeah-huh!"
088,chandler, She's okay with Rachel and the baby?
088,ross," Well I I haven't actually told her yet. I don't want to scare her off, y'know?"
088,chandler," Well, you have to honest with her! Otherwise you may think that you're going down the same path, but you're really going down different ones."
088,joey, I'm gonna take that book and beat you to death with it.
088,monica,"  Oh my God! You are gonna love me so much! I felt really bad about the whole bachelorette party thing, so tonight you're gonna have a bachelor party."
088,chandler, What?
088,monica," Yeah, I got this number from this guy at work and I hired a stripper to come dance for you. Am I going in the wife hall of fame or what?!"
088,chandler, Honey! That's crazy! I don't want you to get me a stripper
088,joey, Will you let the lady talk?!
088,monica," Come on! Come on, it'll be fun! It'll make me feel so much better."
088,chandler," Look, I appreciate it, but uh, it's a little creepy. Y'know? I'm not a bachelor anymore."
088,monica," So don't think of it as a bachelor party, think of it as a a two month anniversary present."
088,ross," Sure, one year is paper, but two months is lapdance! "
088,monica, Please! I feel so bad! Just watch the hot woman get naked!
088,chandler, All right fine! But I'm only doing this for you!
088,joey, Yeah!
088,chandler, And Joey.
088,monica," Thank you. All right, now who else do you want to invite?"
088,chandler," Ah, no-no-no just Ross. Ross and Joey is embarrassing enough."
088,ross," Uh actually, sorry I can't even make it. I'm seeing Mona again tonight."
088,chandler, who would cancel an actual date to go to a fake bachelor party?
088,joey,  I'm sorry I gotta cancel tonight baby
088,phoebe," I'm sorry I won't be able to make it to your imaginary wedding, but I'm really busy that day. Yeah, I already have a unicorn baptism and a leprechaun bar mitzvah."
088,rachel," I know. I know. I panicked, I panicked. I didn't want him to start yelling at me like I was some '74 Latour. "
088,phoebe, It's Lafite. The '74 Latour is actually drinking quite nicely.
088,rachel," All right here he comes. I'm gonna do this, I'm gonna tell him, I'm gonna be strong."
088,other, I just called a friend of mine.
088,rachel, Yeah?
088,other, I think I may be able to book The Plaza on short notice.
088,rachel," Really?! The Plaza?!! Oh daddy!!  Right. Daddy, I need to talk to you. Please, sit down."
088,other, What is it sweetie?
088,rachel, There's not gonna be a wedding. Ross and I are not getting married.
088,other, What?!
088,rachel, I'm sorry daddy.
088,other, I don't believe this!!
088,rachel," Oh now daddy, stay calm. Please."
088,other, Stay calm?!! How do you expect me to stay calm?! This is unacceptable Rachel! And I wanna know why?!! Is it because that punk Ross won't marry you?! That's it! Is that it?!
088,rachel," Yes. Yes, he says I'm damaged goods."
088,joey," So you uh, nervous about getting married?"
088,chandler, What are you doing?
088,joey," Look, look let's pretend it's a real bachelor party. Okay? Y'know? Before your wedding. Come on, it'll be fun."
088,chandler, Okay. I can't believe tomorrow's the big day.
088,joey, How does it feel knowing you're never gonna be with another woman again huh? Knowing you're gonna have to wake up to the same face everyday until you finally have the sweet release of death.
088,chandler," You're right, this is more fun."
088,joey," That's her! Okay, come on! "
088,other, Hi!
088,chandler, Hi. 
088,other, So which one of you lucky boys is Chandler?
088,joey," Uh, that-that's-that's me!"
088,chandler, That's me.
088,joey," Joey Tribbiani, a big fan."
088,other, So is that a bedroom? 
088,chandler," Yeah, yeah right over there."
088,other," All right, whenever you're ready. "
088,chandler, That was weird.
088,joey, Why-why would she go in the bedroom?
088,other, I'm waiting.
088,chandler, So she's a
088,joey," Yeah, that's one naked hooker!"
088,other, I love your place! Where is this guy from? 
088,ross, Uh that's an eighteenth century Indian artifact from Calcutta.
088,other," Oh wow! So, you're more than just dinosaurs."
088,ross, So much more.
088,other, Oh my God! Oh my God! I'm so sorry!
088,ross," Aw forget it, it's from Pier One. "
088,other, You think you can knock up my daughter and then not marry her?! I'm gonna kill you!!
088,ross, Y'know this is actually not a great time for me. Commercial Break
088,other, So? Come on! Explain yourself Geller! First you get my Rachel pregnant!
088,other, You got Rachel pregnant?!
088,ross, Who did?!
088,other, You did!
088,ross," Yes. Yes, yes I did.  But-but it was, it was just a one night thing. It meant nothing."
088,other, Oh? Really? That's what my daughter means to you? Nothing?
088,ross," No! No sir umm, she means a lot to me. I mean, I careI-I love Rachel."
088,other, What?!
088,ross,"  Oh but not that way. I mean I mean I'm not in love with her. I love her like a, like a friend."
088,other, Oh really? That's how treat a friend? You get her in trouble and then refuse to marry her?
088,ross,  Hey! I offered to marry her!
088,other, Wh
088,ross,  But I didn't want to.
088,other, Well why not? So you can spend your time with this tramp?!
088,other, Tramp?!
088,ross," I'm sorry. Dr. Green, Mona. Mona, Dr. Green."
088,chandler, I can't believe there is a naked hooker in there!
088,joey," Wait! Wait! Maybe she's a hooker and a stripper, but she got confused about what she's supposed to do."
088,chandler," Could be. I mean technically she did strip, we just, we just missed it.  Ma'am, are you also a stripper?"
088,other," Uh, no. But I could pretend to strip, but that's gonna cost extra. Okay, here's the extras, handcuffs, spanking"
088,joey," Maybe Monica's playing a joke on ya. Y'know? Getting her own husband a hooker, that's pretty funny."
088,chandler," That is funny, maybe for my birthday she'll murder someone."
088,joey, I bet Ross was in on it too. I mean he was conveniently busy.
088,other, Do you mind if I smoke in here?
088,chandler," Oh actually, I'd rather you Yeah, go ahead. We're gonna have to burn that room down anyway."
088,other, How could you have kept all of this from me?
088,ross," I was going to tell you, but"
088,other, But what?! You figured you'd get what you wanted and then dump her like you dumped Rachel!
088,ross, Hey! I did not dump Rachel!  Can I just
088,joey,  Hey Ross. It's Joey. There's a hooker over here and we thought maybe you'd know something about it.
088,ross," No! No! No! No! No! I-I-I-II need to, I need to lie down."
088,other," So, tonight's the night of the big bachelor party?"
088,monica, Yeah! Hey! Thanks for getting me that girl's number.
088,other, No problem. So who's the party for?
088,monica, My husband.
088,other, You hired your husband a hooker?
088,monica, She's a stripper.
088,other," No, she's a hooker."
088,monica," Is that, is that what they call strippers sometimes?"
088,other, When they're hookers.
088,monica, Oh my God Stu! I-I can't believe you did this! Now are you absolutely sure she's a hooker?
088,other," Either that or she's just the best, most expensive date I ever had."
088,joey, Maybe she meant to get you a hooker.
088,chandler, Why would she do that?
088,joey," Maybe she wants you to learn something. Huh? Now is there anything you're really bad at y'know, sexually?"
088,chandler, This is the worst bachelor party ever!
088,other, What's taking you boys so long?
088,joey, In a minute!
088,chandler,  In a minute? What's gonna happen in a minute?!
088,joey," All right, all right maybe-maybe you should just ask her to leave."
088,chandler, Why me?!
088,joey, Hey! It's your bachelor party.
088,chandler, Which is why you should do it.
088,joey, I don't want to. You do it!
088,chandler, You do it!
088,joey, You do it!
088,chandler," All right Rock, Paper, Scissors who has to tell the whore to leave!"
088,joey, I miss this.
088,chandler, I don't think we've actually done this before!
088,joey," No, I-I miss hanging out with you."
088,chandler, Well we we still hang out.
088,joey, Not like we used to. Remember? You and me used to be inseparable. Y'know now it's like things are different.
088,chandler," Well y'know, things are different. I'm I'm married now."
088,joey," Oh sureAnd hey, don't get me wrong, I am so happy for you guys. I just I miss hanging out just-just us, y'know?"
088,chandler," Yeah, I miss that too. I tell you what; from now on we'll make time to hang out with each other."
088,joey, You got it. Come here. 
088,other," Oh God! Listen, I am this close to robbing you guys. "
088,monica,  She's a hooker! She's a hooker! She's a
088,ross, So your dad dropped by. He's a pleasant man!
088,rachel,  Oh no
088,phoebe, I don't want to miss the fight.
088,rachel," Ross I'm so sorry. Okay. I-I will promise I will straighten this out with him tomorrow in person, or via e-mail."
088,ross, I don't care about your dad! I care about Mona! She was there and now she's totally freaked out!
088,rachel," Oh okay, I'll fix that to. What's her e-mail address?"
088,ross, Rachel!
088,rachel," All right, I promise. I'll fix this. I swear. I'll-I'll-I'll-I'll talk to her."
088,ross, Okay!
088,rachel, Okay.
088,ross, Thank you!
088,phoebe," That's it?! You call that a fight? Come on! """"We were on a break!"""" """"No we weren't!"""" What happened to you two?!"""
088,ross, Thank you so much for coming back over.
088,other," Oh good, you're here. Yeah, and I was worried that it was going to be uncomfortable."
088,rachel," I know Mona, just hear me out. First of all, I'm so sorry about my father yelling at you, but I heard you totally held your own. You're gonna have to tell me how you did that."
088,ross, Focus.
088,rachel," Okay. Um ButOkay, yes Ross and I used to date. And yes we are gonna have a baby. But we are definitely not getting back together."
088,other, How can I be sure on that?
088,rachel, Oh we justwe drove each other crazy!
088,ross, Yeah.
088,rachel," I mean he was possessive, he was jealous, he could never just let the little things go!"
088,ross, Trying to date this woman.
088,rachel," Right! But, none of that compared to how kind and-and how gentle and thoughtful he is. "
088,ross, Probably shouldn't touch me.
088,other," Y'know, I-I-I just I don't want to get in the middle of something so complicated."
088,rachel," I know, I get it, but Mona, what relationship is not complicated? I mean we all have our baggage! You must too! Why else would you still be single? "
